2614, ADDED, ".", 1
2616, REMOVED, "sympathized", 1
2617, ADDED, "sympathised", 1
2619, REMOVED, "VI", 1
2620, ADDED, "VII", 1
2622, REMOVED, "To V. Frankenstein.<br><br>&quot;", 6
2624, REMOVED, "Dear", 1
2625, ADDED, "dear", 1
2627, REMOVED, "gay", 1
2628, ADDED, "glad", 1
2630, REMOVED, "an", 1
2631, ADDED, "my long", 2
2633, REMOVED, "child", 1
2634, ADDED, "son", 1
2636, REMOVED, "woeful", 1
2637, ADDED, "woful", 1
2639, ADDED, "&comma; ", 1
2641, REMOVED, "inquired", 1
2642, ADDED, "enquired", 1
2644, REMOVED, "they", 1
2645, ADDED, "he", 1
2647, REMOVED, "together", 1
2648, ADDED, "with him", 2
2650, REMOVED, ":", 1
2651, ADDED, ";", 1
2653, REMOVED, "infant", 1
2654, ADDED, "child", 1
2656, REMOVED, "teazed", 1
2657, ADDED, "teased", 1
2659, REMOVED, ".", 1
2660, ADDED, "!", 1
2662, ADDED, "&comma; ", 1
2664, REMOVED, "raise my spirits. He did not do this by common topics", 12
2665, ADDED, "say a few words", 4
2667, REMOVED, "&comma; but by exhibiting the truest", 6
2668, ADDED, "; he could only express his heart-felt", 9
2670, REMOVED, "that ", 1
2672, ADDED, "lovely ", 1
2674, REMOVED, ";", 1
2675, ADDED, "&comma;", 1
2677, REMOVED, ". His friends mourn", 4
2678, ADDED, "! Who that had seen him bright", 7
2680, REMOVED, "weep", 1
2681, ADDED, "joyous in his young beauty", 5
2683, REMOVED, "he is at rest: he does not now", 9
2684, ADDED, "must weep over his untimely loss! To die so miserably; to", 13
2686, REMOVED, ";", 1
2687, ADDED, "! How much more", 4
2689, ADDED, "murderer&comma; that could destroy such radiant innocence! Poor little fellow! one only consolation have we; his friends mourn and weep&comma; but he is at rest. The pang is over&comma; his sufferings are at an end for ever. A ", 46
2691, REMOVED, "fit ", 1
2693, REMOVED, "the survivors are the greatest sufferers&comma; and for them time is the only consolation. Those maxims of the Stoics&comma;", 22
2694, ADDED, "we must reserve", 3
2696, REMOVED, "death was no evil&comma; and that the mind of man ought to be superior to despair on the eternal absence of a beloved object&comma; ought not to be urged. Even Cato wept over the dead body of", 40
2697, ADDED, "for", 1
2699, REMOVED, "brother", 1
2700, ADDED, "miserable survivors", 2
2702, REMOVED, "cabriole", 1
2703, ADDED, "cabriolet", 1
2705, REMOVED, "sympathize", 1
2706, ADDED, "sympathise", 1
2708, REMOVED, "?", 1
2709, ADDED, "!", 1
2711, ADDED, "&comma; ", 1
2713, REMOVED, "&comma;", 1
2714, ADDED, ";", 1
2716, REMOVED, "Blânc;", 2
2717, ADDED, "Blanc.", 2
2719, REMOVED, ":", 1
2720, ADDED, ".", 1
2722, REMOVED, ".", 1
2723, ADDED, "!", 1
2725, ADDED, "at the distance of ", 4
2727, REMOVED, "to", 1
2728, ADDED, "from", 1
2730, REMOVED, "east of the ", 3
2732, REMOVED, "Blânc", 1
2733, ADDED, "Blanc", 1
2735, REMOVED, "storm", 1
2736, ADDED, "tempest", 1
2738, ADDED, "&comma; ", 1
2740, REMOVED, "bed side", 2
2741, ADDED, "bedside", 1
2743, REMOVED, ";", 1
2744, ADDED, "&comma;", 1
2746, REMOVED, "Besides&comma;", 2
2747, ADDED, "And then", 2
2749, REMOVED, "respectable", 1
2750, ADDED, "venerable", 1
2752, REMOVED, "mantle", 1
2753, ADDED, "mantel", 1
2755, REMOVED, "But we are", 3
2756, ADDED, "You come to us", 4
2758, REMOVED, "unhappy", 1
2759, ADDED, "to share a misery which nothing can alleviate", 8
2761, REMOVED, "and", 1
2762, ADDED, "yet your presence will", 4
2764, REMOVED, "am afraid", 2
2765, ADDED, "hope", 1
2767, REMOVED, "tears instead of smiles will be your welcome. Our", 10
2768, ADDED, "revive our", 2
2770, REMOVED, " looks so sorrowful: this dreadful event", 7
2771, ADDED, "&comma; who", 2
2773, REMOVED, "to have revived in", 4
2774, ADDED, "sinking under", 2
2776, REMOVED, "mind his grief on the death of Mamma. Poor", 10
2777, ADDED, "misfortune; and your persuasions will induce poor", 8
2779, REMOVED, "also is quite inconsolable.&quot; Ernest began ", 8
2781, REMOVED, "weep as he said these words", 6
2782, ADDED, "cease her vain and tormenting self-accusations", 8
2784, ADDED, "—Poor William! he was our darling and our pride!", 12
2786, REMOVED, "Do not", 2
2787, ADDED, "<br><br>Tears", 1
2789, REMOVED, "&quot; said I", 3
2790, ADDED, " unrestrained", 1
2792, REMOVED, "&quot;welcome me thus; try to be more calm&comma; that I may not be absolutely miserable the moment I enter", 22
2793, ADDED, "fell from", 2
2795, REMOVED, "father", 1
2796, ADDED, "brother", 1
2798, REMOVED, "house after so long an absence", 6
2799, ADDED, "eyes; a sense of mortal agony crept over my frame", 11
2801, REMOVED, "But", 1
2802, ADDED, "Before", 1
2804, REMOVED, "tell", 1
2805, ADDED, "I had only imagined the wretchedness of my desolated home; the reality came on", 15
2807, ADDED, "as a new", 3
2809, REMOVED, "how does", 2
2810, ADDED, "and a not less terrible&comma; disaster. I tried to calm Ernest; I enquired more minutely concerning", 19
2812, REMOVED, " support his misfortunes?", 4
2813, ADDED, "&comma;", 1
2815, REMOVED, "how is", 2
2816, ADDED, "her I named", 3
2818, REMOVED, "poor Elizabeth?", 3
2819, ADDED, "cousin.<br><br>", 2
2821, REMOVED, "<br><br>&quot;", 1
2823, REMOVED, "indeed ", 1
2824, ADDED, "most of all&comma;&quot; said Ernest&comma; &quot;", 9
2826, REMOVED, "—", 1
2828, ADDED, "I saw him too; he was free last night!", 11
2830, REMOVED, "; ", 1
2831, ADDED, "&comma;&quot; replied my brother&comma; in accents of wonder&comma; &quot;", 12
2833, ADDED, "to us the discovery ", 4
2835, REMOVED, "were all very unhappy when she was discovered", 8
2836, ADDED, "have made completes our misery", 5
2838, REMOVED, "all at once", 3
2839, ADDED, "suddenly", 1
2841, ADDED, "capable of ", 2
2843, REMOVED, "extremely wicked", 2
2844, ADDED, "frightful&comma; so appalling a crime", 6
2846, REMOVED, ":", 1
2847, ADDED, ";", 1
2849, REMOVED, "; and&comma; after", 4
2850, ADDED, " for", 1
2852, ADDED, ". During this interval", 4
2854, REMOVED, "shewed", 1
2855, ADDED, "showed", 1
2857, REMOVED, "Papa", 1
2858, ADDED, "papa", 1
2860, ADDED, ". My tale was not one to announce publicly", 9
2862, REMOVED, "and", 1
2863, ADDED, "its astounding horror would be looked upon as madness by the vulgar. Did any one indeed exist", 18
2865, REMOVED, "in this assurance&comma;", 4
2866, ADDED, "except", 1
2868, REMOVED, " calmed myself", 2
2870, REMOVED, "expecting ", 1
2872, REMOVED, "trial with eagerness", 3
2873, ADDED, "creator", 1
2875, REMOVED, "but without prognosticating an evil result.", 7
2876, ADDED, "who would believe&comma; unless his senses convinced him&comma; in the existence of the living monument of presumption and rash ignorance which I had let loose upon the world?", 31
2878, REMOVED, "made great alterations in", 4
2879, ADDED, "altered", 1
2881, REMOVED, "form ", 1
2883, REMOVED, "had ", 1
2885, REMOVED, ". Six years before she", 5
2886, ADDED, "; it", 2
2888, REMOVED, "been a pretty&comma; good-humoured girl&comma; whom every one loved and caressed", 15
2889, ADDED, "endowed her with loveliness surpassing the beauty of her childish years", 11
2891, REMOVED, "She", 1
2892, ADDED, "There", 1
2894, REMOVED, "now a woman in stature and expression of countenance", 9
2895, ADDED, "the same candour", 3
2897, REMOVED, "which was uncommonly lovely. An open and capacious forehead gave indications of a good understanding", 16
2898, ADDED, "the same vivacity", 3
2900, REMOVED, "joined to great frankness of disposition. Her eyes were hazel&comma; and expressive of mildness&comma; now through recent affliction", 21
2901, ADDED, "but it was", 3
2903, REMOVED, "sadness. Her hair was", 5
2904, ADDED, "an expression more full", 4
2906, REMOVED, "a rich&comma; dark auburn&comma; her complexion fair&comma;", 10
2907, ADDED, "sensibility", 1
2909, REMOVED, "her figure slight and graceful", 5
2910, ADDED, "intellect", 1
2912, ADDED, "and generous ", 2
2914, REMOVED, ";", 1
2915, ADDED, "&comma;", 1
2917, REMOVED, "&comma;", 1
2919, REMOVED, "Sweet", 1
2920, ADDED, "Dearest", 1
2922, REMOVED, "judges", 1
2923, ADDED, "laws", 1
2925, REMOVED, "VII", 1
2926, ADDED, "VIII", 1
2928, REMOVED, "&comma;", 1
2930, ADDED, "&comma; ", 1
2932, ADDED, "&comma; ", 1
2934, REMOVED, "inquired", 1
2935, ADDED, "enquired", 1
2937, REMOVED, "&comma;", 1
2939, REMOVED, "&comma;", 1
2941, REMOVED, "shewn", 1
2942, ADDED, "shown", 1
2944, REMOVED, "&comma;", 1
2946, ADDED, "&comma; ", 1
2948, ADDED, "&comma; ", 1
2950, ADDED, "&comma; ", 1
2952, REMOVED, ":—", 2
2953, ADDED, ".", 1
2955, REMOVED, "&comma;", 1
2957, REMOVED, "Unable to rest or sleep", 5
2958, ADDED, "Most of the night she spent here watching; towards morning she believed that she slept for a few minutes; some steps disturbed her", 25
2960, ADDED, "and ", 1
2962, ADDED, "awoke. It was dawn&comma; and she ", 8
2964, REMOVED, " early", 1
2966, REMOVED, "&comma;", 1
2968, ADDED, "&comma; ", 1
2970, ADDED, "&comma; ", 1
2972, ADDED, "&comma; ", 1
2974, ADDED, "&comma; ", 1
2976, REMOVED, ". After", 2
2977, ADDED, "; after", 2
2979, REMOVED, "Excellent Elizabeth! ", 3
2981, REMOVED, "was heard", 2
2982, ADDED, "followed Elizabeth's simple and powerful appeal", 8
2984, REMOVED, ".", 1
2985, ADDED, "?", 1
2987, REMOVED, "When", 1
2988, ADDED, "This was strange and unexpected intelligence; what could it mean? Had my eyes deceived me? and was", 20
2990, REMOVED, "returned", 1
2991, ADDED, "really as mad as the whole world would believe me to be&comma; if I disclosed the object of my suspicions? I hastened to return", 26
2993, ADDED, "and ", 1
2995, REMOVED, "benevolence", 1
2996, ADDED, "goodness", 1
2998, REMOVED, ";", 1
2999, ADDED, "?", 1
3001, REMOVED, "ill-humour", 3
3002, ADDED, "guile", 1
3004, REMOVED, "wish", 1
3005, ADDED, "desire", 1
3007, REMOVED, "further", 1
3008, ADDED, "farther", 1
3010, REMOVED, ".", 1
3011, ADDED, "?", 1
3013, ADDED, "&comma; to condemn me as a murderer", 7
3015, REMOVED, "my ", 1
3017, REMOVED, ";", 1
3018, ADDED, ". Do not fear.", 5
3020, REMOVED, "every where ", 2
3022, ADDED, "&comma; I will prove ", 4
3024, REMOVED, "&comma;", 1
3025, ADDED, ". I will melt the stony hearts of your enemies by my tears", 13
3027, REMOVED, "force belief", 2
3028, ADDED, "prayers", 1
3030, REMOVED, "Yet you must", 3
3031, ADDED, "You shall not", 3
3033, REMOVED, "; you", 2
3034, ADDED, "!—You", 3
3036, REMOVED, "playfellow", 1
3037, ADDED, "play-fellow", 3
3039, REMOVED, "more than ", 2
3041, REMOVED, ".", 1
3042, ADDED, "&comma; perish on the scaffold! No! no!", 10
3044, REMOVED, "can", 1
3045, ADDED, "could", 1
3047, ADDED, "Justine shook her head mournfully. ", 6
3049, REMOVED, "Dear&comma; sweet Elizabeth&comma;", 5
3050, ADDED, "I", 1
3052, ADDED, "now ", 1
3054, REMOVED, "weep. You ought", 4
3055, ADDED, "fear", 1
3057, REMOVED, "raise me with thoughts of a better life", 8
3058, ADDED, "die", 1
3060, REMOVED, " and elevate me from the petty cares of this world of injustice and strife. Do not you&comma; excellent friend&comma; drive me to despair.", 27
3062, REMOVED, "<br><br>&quot;I will try to comfort you", 7
3063, ADDED, " she said", 2
3065, REMOVED, "but this&comma; I fear&comma;", 6
3066, ADDED, "&quot;that pang", 3
3068, REMOVED, "an evil too deep and poignant to admit of consolation&comma; for there is no hope", 16
3069, ADDED, "past", 1
3071, REMOVED, "Yet heaven bless thee&comma;", 5
3072, ADDED, "God raises", 2
3074, REMOVED, "dearest Justine", 2
3075, ADDED, "weakness", 1
3077, REMOVED, "with resignation&comma; ", 3
3079, REMOVED, "a confidence elevated beyond this world", 6
3080, ADDED, "gives me courage to endure the worst", 7
3082, REMOVED, "Oh! how ", 3
3084, REMOVED, "hate its shews and mockeries! when one creature is murdered&comma; another is immediately deprived of life in", 19
3085, ADDED, "leave", 1
3087, REMOVED, "slow torturing manner", 3
3088, ADDED, "sad and bitter world", 4
3090, REMOVED, "then the executioners", 3
3091, ADDED, "and if you remember me", 5
3093, REMOVED, "their hands yet reeking with the blood", 7
3094, ADDED, "and think", 2
3096, REMOVED, "innocence", 1
3097, ADDED, "me as of one unjustly condemned", 6
3099, REMOVED, "believe that they have done a great deed. They call this retribution. Hateful name! When that word is pronounced&comma; ", 23
3101, REMOVED, "know greater and more horrid punishments are going", 8
3102, ADDED, "am resigned", 2
3104, REMOVED, "be inflicted than ", 3
3106, REMOVED, "gloomiest tyrant has ever invented to satiate his utmost revenge", 10
3107, ADDED, "fate awaiting me", 3
3109, REMOVED, "Yet this is not consolation for you&comma; my Justine&comma; unless indeed that you may glory in escaping", 19
3110, ADDED, "Learn", 1
3112, REMOVED, "so miserable a den. Alas! I would I were in peace with my aunt and my lovely William&comma; escaped from a world which is hateful to ", 29
3114, REMOVED, "and the visages of men which I abhor.&quot;<br><br>Justine smiled languidly. &quot;This&comma; ", 17
3116, REMOVED, "is despair&comma; and not resignation. I must not learn", 11
3117, ADDED, "to submit in patience to", 5
3119, REMOVED, "lesson that you would teach me. Talk of something else&comma; something that ", 14
3121, REMOVED, "bring peace&comma; and not increase ", 6
3123, REMOVED, "misery.", 2
3124, ADDED, "Heaven!", 2
3126, REMOVED, "dreary", 1
3127, ADDED, "awful", 1
3129, REMOVED, "Sir", 1
3130, ADDED, "sir", 1
3132, REMOVED, ".", 1
3133, ADDED, "?", 1
3135, REMOVED, "&comma;", 1
3137, REMOVED, "staid", 1
3138, ADDED, "stayed", 1
3140, REMOVED, "heaven", 1
3141, ADDED, "Heaven&comma;", 2
3143, ADDED, "&comma; ", 1
3145, REMOVED, ".", 1
3146, ADDED, "!", 1
3148, REMOVED, "As we returned&comma;", 4
3149, ADDED, "And on the morrow Justine died.", 7
3151, REMOVED, " said&comma; &quot;You know not&comma; my dear Victor&comma; how much I am relieved&comma; now that I trust", 21
3152, ADDED, "'s heart-rending eloquence failed to move the judges from their settled conviction", 15
3154, REMOVED, "innocence", 1
3155, ADDED, "criminality", 1
3157, REMOVED, "this unfortunate girl", 3
3158, ADDED, "the saintly sufferer", 3
3160, ADDED, "My passionate and indignant appeals were lost upon them. And when ", 12
3162, REMOVED, "never could again have known peace", 6
3163, ADDED, "received their cold answers", 4
3165, REMOVED, "if I had been deceived in", 6
3166, ADDED, "and heard the harsh unfeeling reasoning of these men&comma;", 10
3168, REMOVED, "reliance", 1
3169, ADDED, "purposed avowal died away", 4
3171, REMOVED, "her", 1
3172, ADDED, "my lips", 2
3174, REMOVED, "For the moment that", 4
3175, ADDED, "Thus", 1
3177, REMOVED, "did believe her guilty", 4
3178, ADDED, "might proclaim myself a madman", 5
3180, REMOVED, "I felt an anguish that I could", 7
3181, ADDED, "but", 1
3183, REMOVED, "have long sustained", 3
3184, ADDED, "revoke the sentence passed upon my wretched victim", 8
3186, REMOVED, "Now", 1
3187, ADDED, "She perished on the scaffold as a murderess!<br><br>From the tortures of", 13
3189, ADDED, "own ", 1
3191, REMOVED, " is lightened", 2
3192, ADDED, "&comma; I turned to contemplate the deep and voiceless grief of my Elizabeth", 13
3194, REMOVED, "The innocent suffers", 3
3195, ADDED, "This also was my doing! And my father's woe&comma; and the desolation of that late so smiling home—all was the work of my thrice-accursed hands! Ye weep&comma; unhappy ones", 39
3197, REMOVED, "she whom I thought amiable and good has", 8
3198, ADDED, "these are", 2
3200, REMOVED, "betrayed", 1
3201, ADDED, "your last tears! Again shall you raise", 8
3203, REMOVED, "trust I reposed in her", 5
3204, ADDED, "funeral wail", 2
3206, REMOVED, "I am consoled.&quot;<br><br>Amiable cousin", 7
3207, ADDED, "the sound of your lamentations shall again and again be heard", 11
3209, REMOVED, "such were", 2
3210, ADDED, "Frankenstein&comma;", 2
3212, REMOVED, "thoughts", 1
3213, ADDED, "son", 1
3215, REMOVED, "mild and gentle", 3
3216, ADDED, "your kinsman&comma; your early&comma; much-loved friend; he who would spend each vital drop of blood for your sakes—who has no thought nor sense of joy&comma; except", 34
3218, ADDED, "it is mirrored also in ", 5
3220, REMOVED, "own ", 1
3222, REMOVED, "eyes and voice. But I", 6
3223, ADDED, "countenances", 1
3225, REMOVED, "I was a wretch", 4
3226, ADDED, "who would fill the air with blessings", 7
3228, REMOVED, "none ever conceived of the misery that I then endured.<br><br>END OF VOL. I.<br><br>FRANKENSTEIN", 18
3229, ADDED, "spend his life in serving you—he bids you weep—to shed countless tears", 16
3231, REMOVED, "<br>OR", 1
3232, ADDED, " happy beyond his hopes", 4
3234, REMOVED, "<br>THE MODERN PROMETHEUS.<br>IN THREE VOLUMES.<br>VOL. II.<br><br>Did I request thee", 16
3235, ADDED, " if thus inexorable fate be satisfied", 6
3237, REMOVED, "Maker&comma; from my clay<br>To mould me man? Did I solicit thee<br>From darkness", 16
3238, ADDED, "and if the destruction pause before the peace of the grave have succeeded", 13
3240, REMOVED, "promote me?——<br><br>Paradise Lost.<br><br>London:<br>PRINTED FOR<br>LACKINGTON", 13
3241, ADDED, "your sad torments!<br><br>Thus spoke my prophetic soul", 9
3243, REMOVED, "HUGHES", 1
3244, ADDED, "as", 1
3246, REMOVED, "HARDING", 1
3247, ADDED, "torn by remorse", 3
3249, REMOVED, "MAVOR", 1
3250, ADDED, "horror", 1
3252, REMOVED, "& JONES", 2
3253, ADDED, "and despair", 2
3255, REMOVED, "<br>FINSBURY SQUARE", 2
3256, ADDED, " I beheld those I loved spend vain sorrow upon the graves of William and Justine&comma; the first hapless victims to my unhallowed arts", 24
3258, REMOVED, "1818.<br><br>", 2
3260, REMOVED, "I", 1
3261, ADDED, "IX", 1
3263, REMOVED, "&comma;", 1
3265, ADDED, "&comma; ", 1
3267, ADDED, "perhaps never ", 2
3269, REMOVED, "death-like", 3
3270, ADDED, "deathlike", 1
3272, ADDED, "by arguments deduced from the feelings of his serene conscience and guiltless life&comma; ", 14
3274, REMOVED, "reason", 1
3275, ADDED, "inspire me", 2
3277, ADDED, "fortitude&comma; and awaken in ", 5
3279, REMOVED, "on ", 1
3281, REMOVED, "folly of giving way", 4
3282, ADDED, "courage", 1
3284, REMOVED, "immoderate grief", 2
3285, ADDED, "dispel the dark cloud which brooded over me", 8
3287, REMOVED, ")", 1
3289, ADDED, ") ", 1
3291, ADDED, "&comma; and terror its alarm ", 5
3293, REMOVED, "&comma; ", 1
3294, ADDED, "—", 1
3296, REMOVED, "anger", 1
3297, ADDED, "abhorrence", 1
3299, REMOVED, "ecstacy", 1
3300, ADDED, "ecstasy", 1
3302, REMOVED, "She had become grave&comma; and often conversed", 8
3303, ADDED, "The first", 2
3305, ADDED, "those sorrows which are sent to wean us from ", 9
3307, REMOVED, "inconstancy of fortune", 3
3308, ADDED, "earth", 1
3310, ADDED, "had visited her&comma; ", 4
3312, REMOVED, "the instability of human life", 5
3313, ADDED, "its dimming influence quenched her dearest smiles", 7
3315, REMOVED, "Yet", 1
3316, ADDED, "But", 1
3318, ADDED, "&comma; ", 1
3320, REMOVED, "cousin", 1
3321, ADDED, "friend", 1
3323, REMOVED, "Be calm&comma; my dear", 5
3324, ADDED, "Dear", 1
3326, REMOVED, "; I would sacrifice my life to your peace", 9
3327, ADDED, "&comma; banish these dark passions", 5
3329, REMOVED, "We surely shall be", 4
3330, ADDED, "Remember the friends around you&comma; who centre all their hopes in you. Have we lost the power of rendering you", 22
3332, REMOVED, ": quiet", 2
3333, ADDED, "? Ah! while we love—while we are true to each other&comma; here", 16
3335, REMOVED, "our", 1
3336, ADDED, "this land of peace and beauty&comma; your", 8
3338, REMOVED, "and not mingling in the world", 6
3339, ADDED, "we may reap every tranquil blessing", 6
3341, ADDED, "—", 1
3343, REMOVED, "tranquillity", 1
3344, ADDED, "peace", 1
3346, REMOVED, "She shed tears as she said this", 7
3347, ADDED, "And could not such words from her whom I fondly prized before every other gift of fortune", 17
3349, REMOVED, "distrusting the very solace that she gave; but at the same time she smiled&comma; that she might", 19
3350, ADDED, "suffice to", 2
3352, REMOVED, ". My father", 3
3353, ADDED, "? Even as she spoke I drew near to her", 10
3355, REMOVED, "who saw", 2
3356, ADDED, "as if", 2
3358, REMOVED, "the unhappiness", 2
3359, ADDED, "terror; lest at", 4
3361, REMOVED, "was painted in", 3
3362, ADDED, "very moment the destroyer had been near to rob me of her.<br><br>Thus not the tenderness of friendship&comma; nor the beauty of earth&comma; nor of heaven&comma; could redeem", 32
3364, REMOVED, "face only an exaggeration", 4
3365, ADDED, "soul from woe: the very accents", 7
3367, REMOVED, "that sorrow which", 3
3368, ADDED, "love were ineffectual.", 4
3370, REMOVED, "might naturally feel", 3
3371, ADDED, "was encompassed by a cloud which no beneficial influence could penetrate. The wounded deer dragging its fainting limbs to some untrodden brake", 23
3373, REMOVED, "thought that an amusement suited", 5
3374, ADDED, "there", 1
3376, REMOVED, "my taste would be", 4
3377, ADDED, "gaze upon", 2
3379, REMOVED, "best means of restoring", 4
3380, ADDED, "arrow which had pierced it&comma; and", 7
3382, ADDED, "die—was but a type of ", 7
3384, ADDED, ".<br><br>Sometimes I could cope with the sullen despair that overwhelmed me: but sometimes the whirlwind passions of ", 19
3386, REMOVED, "wonted serenity", 2
3387, ADDED, "soul drove me to seek&comma; by bodily exercise and by change of place&comma; some relief from my intolerable sensations", 21
3389, REMOVED, "from", 1
3390, ADDED, "during an access of", 4
3392, REMOVED, "cause", 1
3393, ADDED, "kind", 1
3395, REMOVED, "he had removed to the country;", 7
3396, ADDED, "I suddenly left my home&comma;", 6
3398, ADDED, "bending my steps towards the near Alpine valleys", 8
3400, REMOVED, "induced by", 2
3401, ADDED, "sought in", 2
3403, REMOVED, "same motive", 2
3404, ADDED, "magnificence", 1
3406, REMOVED, "he now proposed that we should all make an excursion", 10
3407, ADDED, "the eternity of such scenes&comma;", 6
3409, ADDED, "forget myself and my ephemeral&comma; because human&comma; sorrows. My wanderings were directed towards ", 16
3411, REMOVED, "been there before&comma; ", 4
3412, ADDED, "visited it frequently during my boyhood. Six years had passed since then: I was a wreck—", 19
3414, REMOVED, "Elizabeth and Ernest never", 4
3415, ADDED, "nought", 1
3417, REMOVED, ";", 1
3418, ADDED, " changed in those savage", 4
3420, REMOVED, "both had often expressed an earnest desire to see", 9
3421, ADDED, "enduring scenes.<br><br>I performed", 5
3423, REMOVED, "scenery", 1
3424, ADDED, "first part", 2
3426, REMOVED, "this place", 2
3427, ADDED, "my journey on horseback. I afterwards hired a mule", 10
3429, REMOVED, "which had been described to them ", 6
3431, REMOVED, "so wonderful", 2
3432, ADDED, "the more sure-footed&comma;", 6
3434, REMOVED, "sublime. Accordingly we departed from Geneva", 7
3435, ADDED, "least liable to receive injury", 5
3437, REMOVED, "this tour", 2
3438, ADDED, "these rugged roads. The weather was fine: it was", 11
3440, REMOVED, ".<br><br>The weather was uncommonly fine", 6
3442, REMOVED, "and if mine had been a sorrow to be chased away by any fleeting circumstance&comma; this excursion would certainly have had the effect intended by", 26
3443, ADDED, "that miserable epoch from which I dated all", 8
3445, REMOVED, "father", 1
3446, ADDED, "woe", 1
3448, REMOVED, "As it", 2
3449, ADDED, "The weight upon my spirit", 5
3451, REMOVED, "&comma;", 1
3452, ADDED, " sensibly lightened as", 3
3454, REMOVED, "was somewhat interested", 3
3455, ADDED, "plunged yet deeper", 3
3457, REMOVED, "scene; it sometimes lulled&comma; although it could not extinguish my grief. During the first day we travelled in a carriage. In the morning we had seen the mountains at a distance&comma; towards which we gradually advanced. We perceived that the valley through which we wound&comma; and which was formed by the river", 59
3458, ADDED, "ravine of", 2
3460, REMOVED, "&comma; whose course we followed&comma; closed in upon us by degrees; and when the sun had set&comma; we beheld", 22
3461, ADDED, ". The", 2
3463, REMOVED, "overhanging us", 2
3464, ADDED, "that overhung me", 3
3466, REMOVED, "&comma; and heard ", 3
3467, ADDED, "—", 1
3469, ADDED, "the ", 1
3471, REMOVED, "water-falls", 3
3472, ADDED, "the waterfalls", 2
3474, REMOVED, ".<br><br>The next day we pursued our journey upon mules; ", 11
3475, ADDED, "&comma; spoke of a power mighty as Omnipotence—", 9
3477, ADDED, "I ceased to fear&comma; or to bend before any being less almighty than that which had created and ruled the elements&comma; here displayed in their most terrific guise. Still&comma; ", 33
3479, REMOVED, "we", 1
3480, ADDED, "I", 1
3482, REMOVED, "still ", 1
3484, REMOVED, "We", 1
3485, ADDED, "I", 1
3487, REMOVED, "Pelissier", 1
3488, ADDED, "Pélissier", 1
3490, REMOVED, "us", 1
3491, ADDED, "me", 1
3493, REMOVED, "we", 1
3494, ADDED, "I", 1
3496, REMOVED, "we", 1
3497, ADDED, "I", 1
3499, ADDED, "&comma; ", 1
3501, REMOVED, "we", 1
3502, ADDED, "I", 1
3504, REMOVED, "we", 1
3505, ADDED, "I", 1
3507, REMOVED, "we", 1
3508, ADDED, "I", 1
3510, REMOVED, "Blânc", 1
3511, ADDED, "Blanc", 1
3513, REMOVED, "Blânc", 1
3514, ADDED, "Blanc", 1
3516, REMOVED, "dome", 1
3517, ADDED, "dôme", 1
3519, REMOVED, "During", 1
3520, ADDED, "A tingling long-lost sense of pleasure often came across me during", 13
3522, ADDED, ". Some turn in the road", 6
3524, REMOVED, "I sometimes joined Elizabeth", 4
3525, ADDED, "some new object suddenly perceived and recognised", 7
3527, ADDED, "reminded me of days gone by&comma; ", 7
3529, REMOVED, "exerted myself to point out to her", 7
3530, ADDED, "were associated with", 3
3532, REMOVED, "various beauties", 2
3533, ADDED, "light-hearted gaiety", 4
3535, REMOVED, "the scene", 2
3536, ADDED, "boyhood", 1
3538, ADDED, "The very winds whispered in soothing accents&comma; and maternal nature bade me weep no more. Then again the kindly influence ceased to act—", 26
3540, REMOVED, "often suffered my mule", 4
3541, ADDED, "found myself fettered again", 4
3543, REMOVED, "lag behind", 2
3544, ADDED, "grief", 1
3546, REMOVED, "indulged", 1
3547, ADDED, "indulging", 1
3549, ADDED, "all ", 1
3551, REMOVED, "At other times", 3
3552, ADDED, "Then", 1
3554, REMOVED, "the animal before ", 3
3556, REMOVED, "companions", 1
3557, ADDED, "animal", 1
3559, REMOVED, "that I might", 3
3560, ADDED, "striving so to", 3
3562, REMOVED, "them&comma; ", 2
3564, ADDED, "my fears&comma; ", 3
3566, REMOVED, ". When at", 3
3567, ADDED, "—or&comma; in", 4
3569, REMOVED, "distance", 1
3570, ADDED, "more desperate fashion", 3
3572, REMOVED, "eight in the evening", 4
3573, ADDED, "length", 1
3575, ADDED, "the village of ", 3
3577, REMOVED, "My father and Elizabeth were very much fatigued; Ernest&comma; who accompanied us&comma; was delighted&comma; and in high spirits: the only circumstance that detracted from his pleasure was the south wind&comma; and the rain it seemed", 41
3578, ADDED, "Exhaustion succeeded", 2
3580, REMOVED, "promise for ", 2
3582, REMOVED, "next day.<br><br>We retired early to our apartments&comma; but not to sleep; at least", 17
3583, ADDED, "extreme fatigue both of body and of mind which", 9
3585, REMOVED, "did not", 2
3586, ADDED, "had endured", 2
3588, ADDED, "For a short space of time ", 6
3590, REMOVED, "many hours ", 2
3592, REMOVED, "lightning", 1
3593, ADDED, "lightnings", 1
3595, REMOVED, "Blânc", 1
3596, ADDED, "Blanc", 1
3598, REMOVED, "ran below", 2
3599, ADDED, "pursued its noisy way beneath. The same lulling sounds acted as a lullaby to", 15
3601, REMOVED, "window", 1
3602, ADDED, "too keen sensations: when I placed my head upon my pillow&comma; sleep crept over me; I felt it as it came&comma; and blest the giver of oblivion", 31
3604, REMOVED, "II", 1
3605, ADDED, "X", 1
3607, REMOVED, "The next", 2
3608, ADDED, "I spent the following", 4
